Step,CartPole_Preference_Improved100_500_4,CartPole_Preference_Improved100_500_3,CartPole_Preference_Improved100_500_2,CartPole_Preference_Improved100_500_1,CartPole_Preference_Improved100_500_0,CartPole_Preference_Improved100_300_4,CartPole_Preference_Improved100_300_3,CartPole_Preference_Improved100_300_2,CartPole_Preference_Improved100_300_1,CartPole_Preference_Improved100_300_0,CartPole_Preference_Improved100_200_4,CartPole_Preference_Improved100_200_3,CartPole_Preference_Improved100_200_2,CartPole_Preference_Improved100_200_1,CartPole_Preference_Improved100_200_0,CartPole_Preference_Improved100_100_4,CartPole_Preference_Improved100_100_3,CartPole_Preference_Improved100_100_2,CartPole_Preference_Improved100_100_1,CartPole_Preference_Improved100_100_0,CartPole_Preference_Improved100_50_4,CartPole_Preference_Improved100_50_3,CartPole_Preference_Improved100_50_2,CartPole_Preference_Improved100_50_1,CartPole_Preference_Improved100_50_0,CartPole_Preference_Improved100_25_4,CartPole_Preference_Improved100_25_3,CartPole_Preference_Improved100_25_2,CartPole_Preference_Improved100_25_1,CartPole_Preference_Improved100_25_0,CartPole_Preference_Improved100_10_4,CartPole_Preference_Improved100_10_3,CartPole_Preference_Improved100_10_2,CartPole_Preference_Improved100_10_1,CartPole_Preference_Improved100_10_0,CartPole_MSE_500_4,CartPole_MSE_500_3,CartPole_MSE_500_2,CartPole_MSE_500_1,CartPole_MSE_500_0,CartPole_MSE_300_4,CartPole_MSE_300_3,CartPole_MSE_300_2,CartPole_MSE_300_1,CartPole_MSE_300_0,CartPole_MSE_200_4,CartPole_MSE_200_3,CartPole_MSE_200_2,CartPole_MSE_200_1,CartPole_MSE_200_0,CartPole_MSE_100_4,CartPole_MSE_100_3,CartPole_MSE_100_2,CartPole_MSE_100_1,CartPole_MSE_100_0,CartPole_MSE_50_4,CartPole_MSE_50_3,CartPole_MSE_50_2,CartPole_MSE_50_1,CartPole_MSE_50_0,CartPole_MSE_25_4,CartPole_MSE_25_3,CartPole_MSE_25_2,CartPole_MSE_25_1,CartPole_MSE_25_0,CartPole_MSE_10_4,CartPole_MSE_10_3,CartPole_MSE_10_2,CartPole_MSE_10_1,CartPole_MSE_10_0,CartPole_Comparison_500_4,CartPole_Comparison_500_3,CartPole_Comparison_500_2,CartPole_Comparison_500_1,CartPole_Comparison_500_0,CartPole_Comparison_300_4,CartPole_Comparison_300_3,CartPole_Comparison_300_2,CartPole_Comparison_300_1,CartPole_Comparison_300_0,CartPole_Comparison_200_4,CartPole_Comparison_200_3,CartPole_Comparison_200_2,CartPole_Comparison_200_1,CartPole_Comparison_200_0,CartPole_Comparison_100_4,CartPole_Comparison_100_3,CartPole_Comparison_100_2,CartPole_Comparison_100_1,CartPole_Comparison_100_0,CartPole_Comparison_50_4,CartPole_Comparison_50_3,CartPole_Comparison_50_2,CartPole_Comparison_50_1,CartPole_Comparison_50_0,CartPole_Comparison_25_4,CartPole_Comparison_25_3,CartPole_Comparison_25_2,CartPole_Comparison_25_1,CartPole_Comparison_25_0,CartPole_Comparison_10_4,CartPole_Comparison_10_3,CartPole_Comparison_10_2,CartPole_Comparison_10_1,CartPole_Comparison_10_0
45,407.0700073242187,85.16999816894531,111.1500015258789,459.1600036621094,500.0,496.3500061035156,431.0199890136719,174.52999877929688,500.0,67.66000366210938,130.6699981689453,8.449999809265137,24.25,89.77999877929688,143.08999633789062,10.460000038146973,28.13999938964844,31.850000381469727,57.43000030517578,12.529999732971191,39.88999938964844,8.34000015258789,27.6200008392334,9.739999771118164,41.75,8.640000343322754,8.390000343322754,30.549999237060547,10.010000228881836,8.329999923706055,16.729999542236328,8.520000457763672,10.399999618530272,17.530000686645508,174.6199951171875,499.9200134277344,480.0,165.72999572753906,500.0,457.55999755859375,499.7900085449219,249.4499969482422,364.9599914550781,479.5299987792969,280.6400146484375,192.27000427246097,438.6099853515625,29.530000686645508,8.65999984741211,322.0,23.63999938964844,146.6300048828125,18.670000076293945,500.0,16.84000015258789,11.210000038146973,21.700000762939453,117.98999786376952,8.460000038146973,10.220000267028809,8.300000190734863,163.00999450683594,8.529999732971191,64.69000244140625,64.76000213623047,17.0,29.11000061035156,8.359999656677246,8.4399995803833,17.65999984741211,8.680000305175781,92.76000213623048,44.599998474121094,399.1499938964844,451.2799987792969,45.189998626708984,13.859999656677246,41.63999938964844,53.65999984741211,21.329999923706055,32.970001220703125,8.390000343322754,12.520000457763672,14.380000114440918,125.36000061035156,21.030000686645508,27.459999084472656,30.149999618530273,16.440000534057617,53.16999816894531,468.9800109863281,25.34000015258789,10.789999961853027,9.739999771118164,18.459999084472656,134.94000244140625,9.020000457763672,30.549999237060547,10.010000228881836,8.779999732971191,16.729999542236328,27.579999923706055,9.010000228881836,17.530000686645508,25.84000015258789
46,415.2000122070313,88.37999725341797,122.5500030517578,459.1600036621094,499.7099914550781,498.6600036621094,441.8999938964844,187.7400054931641,500.0,73.27999877929688,130.17999267578125,8.40999984741211,24.6299991607666,94.26000213623048,156.75999450683594,10.489999771118164,28.170000076293945,32.59000015258789,59.709999084472656,12.619999885559082,39.91999816894531,8.350000381469727,27.700000762939453,9.720000267028809,41.619998931884766,8.600000381469727,8.380000114440918,30.700000762939453,9.93000030517578,8.3100004196167,16.6200008392334,8.479999542236328,10.109999656677246,17.309999465942383,188.3699951171875,499.9200134277344,488.6300048828125,170.7100067138672,500.0,467.1099853515625,499.7900085449219,260.1099853515625,379.6600036621094,479.5299987792969,289.6600036621094,190.22000122070312,439.3699951171875,31.63999938964844,8.630000114440918,326.7300109863281,24.0,161.55999755859375,18.530000686645508,500.0,16.3700008392334,12.130000114440918,21.969999313354492,124.4800033569336,8.430000305175781,10.170000076293944,8.329999923706055,166.50999450683594,8.550000190734863,64.36000061035156,64.5,16.84000015258789,29.510000228881836,8.380000114440918,8.40999984741211,17.75,8.6899995803833,95.7300033569336,48.0,414.94000244140625,456.44000244140625,46.16999816894531,13.880000114440918,41.86000061035156,53.68000030517578,20.899999618530273,32.880001068115234,8.380000114440918,12.5600004196167,14.380000114440918,132.0800018310547,20.81999969482422,27.31999969482422,30.940000534057617,17.110000610351562,52.849998474121094,483.0700073242187,25.6200008392334,10.829999923706056,9.720000267028809,18.760000228881836,138.1999969482422,8.989999771118164,30.700000762939453,9.93000030517578,8.739999771118164,16.6200008392334,27.75,9.029999732971191,17.309999465942383,27.93000030517578
47,422.2099914550781,92.36000061035156,140.67999267578125,459.1600036621094,499.7099914550781,500.0,449.5499877929687,205.02000427246097,500.0,78.94999694824219,129.5500030517578,8.359999656677246,24.920000076293945,98.63999938964844,172.7100067138672,10.510000228881836,28.329999923706055,32.86000061035156,61.91999816894531,12.43000030517578,40.66999816894531,8.34000015258789,27.93000030517578,9.800000190734863,42.86000061035156,8.569999694824219,8.390000343322754,30.540000915527344,9.899999618530272,8.319999694824219,16.540000915527344,8.489999771118164,9.710000038146973,17.15999984741211,203.91000366210935,499.9200134277344,493.5799865722656,177.2899932861328,500.0,476.3299865722656,499.7900085449219,269.8800048828125,395.3299865722656,483.5899963378906,299.67999267578125,189.11000061035156,439.3200073242187,33.119998931884766,8.680000305175781,334.0199890136719,24.13999938964844,179.61000061035156,18.790000915527344,500.0,16.700000762939453,13.369999885559082,22.260000228881836,132.1300048828125,8.479999542236328,10.18000030517578,8.350000381469727,171.7100067138672,8.550000190734863,65.0,64.4800033569336,16.850000381469727,30.030000686645508,8.380000114440918,8.460000038146973,17.81999969482422,8.760000228881836,99.93000030517578,51.689998626708984,431.1700134277344,461.760009765625,47.88999938964844,13.90999984741211,41.599998474121094,54.65999984741211,20.649999618530273,32.63999938964844,8.390000343322754,12.5600004196167,14.479999542236328,140.22000122070312,20.950000762939453,27.760000228881836,31.90999984741211,17.579999923706055,52.349998474121094,492.239990234375,24.809999465942383,10.829999923706056,9.800000190734863,18.899999618530273,140.6300048828125,8.930000305175781,30.540000915527344,9.899999618530272,8.739999771118164,16.540000915527344,27.90999984741211,8.899999618530273,17.15999984741211,29.25
48,432.2799987792969,96.25,156.67999267578125,459.510009765625,499.7099914550781,500.0,459.9599914550781,223.3500061035156,500.0,83.22000122070312,129.0500030517578,8.350000381469727,25.450000762939453,103.08000183105467,189.25,10.489999771118164,28.690000534057617,32.59000015258789,64.81999969482422,12.529999732971191,40.709999084472656,8.34000015258789,28.36000061035156,9.75,43.369998931884766,8.520000457763672,8.399999618530273,30.760000228881836,9.770000457763672,8.289999961853027,16.5,8.510000228881836,9.5,17.06999969482422,220.8999938964844,500.0,498.0299987792969,181.22999572753903,500.0,480.8299865722656,499.7900085449219,281.2300109863281,410.25,490.0499877929687,310.6300048828125,188.8500061035156,435.9800109863281,34.130001068115234,8.640000343322754,339.6499938964844,24.6200008392334,189.92999267578125,18.950000762939453,500.0,17.020000457763672,13.65999984741211,21.940000534057617,144.66000366210938,8.4399995803833,10.130000114440918,8.34000015258789,173.5,8.569999694824219,65.76000213623047,63.86000061035156,16.729999542236328,30.61000061035156,8.40999984741211,8.420000076293945,17.93000030517578,8.819999694824219,103.44000244140624,53.9900016784668,445.94000244140625,473.010009765625,49.59000015258789,13.960000038146973,41.150001525878906,55.33000183105469,20.760000228881836,32.130001068115234,8.399999618530273,12.600000381469728,14.489999771118164,147.27999877929688,20.709999084472656,27.829999923706055,32.720001220703125,17.6200008392334,53.040000915527344,497.9200134277344,24.829999923706055,10.859999656677246,9.75,18.809999465942383,144.3300018310547,8.920000076293945,30.760000228881836,9.770000457763672,8.720000267028809,16.5,28.399999618530273,8.869999885559082,17.06999969482422,31.459999084472656
49,436.5899963378906,98.4499969482422,173.64999389648438,461.6600036621094,499.7099914550781,500.0,469.3200073242187,241.2100067138672,500.0,87.55999755859375,128.4600067138672,8.34000015258789,26.219999313354492,106.9800033569336,204.9900054931641,10.479999542236328,29.440000534057617,32.529998779296875,69.41999816894531,12.960000038146973,40.68000030517578,8.329999923706055,28.299999237060547,9.699999809265137,44.689998626708984,8.510000228881836,8.5,30.780000686645508,9.489999771118164,8.319999694824219,16.420000076293945,8.479999542236328,9.460000038146973,16.959999084472656,238.82000732421875,500.0,500.0,186.72000122070312,500.0,486.75,499.7900085449219,295.7900085449219,422.2300109863281,494.510009765625,321.0400085449219,190.77000427246097,436.7900085449219,34.93000030517578,8.619999885559082,342.79998779296875,25.739999771118164,200.7599945068359,19.350000381469727,500.0,17.8799991607666,14.079999923706056,21.84000015258789,151.58999633789062,8.420000076293945,10.15999984741211,8.359999656677246,181.72000122070312,8.59000015258789,65.70999908447266,63.849998474121094,16.610000610351562,31.43000030517578,8.430000305175781,8.489999771118164,17.8799991607666,8.899999618530273,108.12000274658205,57.959999084472656,460.2999877929687,476.0899963378906,51.959999084472656,14.020000457763672,41.41999816894531,55.38999938964844,21.3799991607666,32.02000045776367,8.390000343322754,12.640000343322754,14.470000267028809,153.10000610351562,20.6200008392334,28.36000061035156,33.349998474121094,17.8700008392334,53.959999084472656,498.8500061035156,25.459999084472656,10.880000114440918,9.699999809265137,18.86000061035156,146.13999938964844,8.869999885559082,30.780000686645508,9.489999771118164,8.75,16.420000076293945,28.65999984741211,8.8100004196167,16.959999084472656,32.41999816894531
50,442.1799926757813,101.0199966430664,192.72000122070312,462.7799987792969,499.7099914550781,500.0,476.010009765625,260.0799865722656,500.0,92.77999877929688,128.25,8.350000381469727,26.549999237060547,111.31999969482422,220.0,10.5,29.63999938964844,32.90999984741211,72.83000183105469,13.0600004196167,40.459999084472656,8.34000015258789,28.440000534057617,9.6899995803833,45.81999969482422,8.5,8.800000190734863,30.979999542236328,9.420000076293944,8.319999694824219,16.3700008392334,8.479999542236328,9.260000228881836,17.110000610351562,257.1400146484375,500.0,500.0,191.07000732421875,500.0,489.7200012207031,499.7900085449219,310.0199890136719,436.4599914550781,500.0,333.57000732421875,193.9600067138672,437.7699890136719,35.70000076293945,8.600000381469727,344.9599914550781,26.1200008392334,210.27999877929688,19.600000381469727,500.0,18.15999984741211,14.369999885559082,22.84000015258789,158.75999450683594,8.399999618530273,10.119999885559082,8.460000038146973,187.3699951171875,8.510000228881836,66.0999984741211,63.709999084472656,16.56999969482422,31.600000381469727,8.390000343322754,8.539999961853027,17.860000610351562,8.970000267028809,112.33999633789062,63.630001068115234,473.010009765625,478.3999938964844,54.18000030517578,14.020000457763672,43.16999816894531,56.02000045776367,22.020000457763672,31.81999969482422,8.380000114440918,12.630000114440918,14.539999961853027,159.2899932861328,20.190000534057617,28.38999938964844,33.7400016784668,17.75,54.93000030517578,498.8500061035156,26.09000015258789,10.84000015258789,9.6899995803833,18.670000076293945,149.39999389648438,8.899999618530273,30.979999542236328,9.420000076293944,8.75,16.3700008392334,29.290000915527344,8.680000305175781,17.110000610351562,33.15999984741211
51,453.9500122070313,105.79000091552734,205.83999633789065,463.69000244140625,499.7099914550781,500.0,487.3699951171875,278.1099853515625,500.0,98.29000091552734,127.69000244140624,8.319999694824219,27.190000534057617,113.48999786376952,235.11000061035156,10.520000457763672,31.38999938964844,32.689998626708984,77.66000366210938,12.989999771118164,39.029998779296875,8.3100004196167,27.899999618530273,9.670000076293944,46.91999816894531,8.489999771118164,8.989999771118164,30.899999618530273,9.359999656677246,8.34000015258789,16.170000076293945,8.5,9.140000343322754,17.18000030517578,274.5299987792969,500.0,500.0,194.4600067138672,500.0,493.30999755859375,499.7900085449219,326.7799987792969,447.05999755859375,500.0,345.5299987792969,196.3000030517578,442.9700012207031,36.970001220703125,8.59000015258789,351.0799865722656,28.100000381469727,218.75,19.540000915527344,500.0,18.5,14.369999885559082,23.780000686645508,164.88999938964844,8.390000343322754,10.130000114440918,8.449999809265137,192.5800018310547,8.460000038146973,66.30000305175781,63.47999954223633,16.540000915527344,32.099998474121094,8.34000015258789,8.609999656677246,18.010000228881836,9.130000114440918,119.12000274658205,71.38999938964844,483.6300048828125,478.3999938964844,54.52000045776367,14.020000457763672,43.93000030517578,57.36000061035156,22.549999237060547,31.799999237060547,8.399999618530273,12.579999923706056,14.470000267028809,165.49000549316406,19.600000381469727,28.219999313354492,34.38999938964844,17.780000686645508,55.0,498.8500061035156,25.959999084472656,10.81999969482422,9.670000076293944,18.299999237060547,152.22999572753906,8.930000305175781,30.899999618530273,9.359999656677246,8.770000457763672,16.170000076293945,29.68000030517578,8.619999885559082,17.18000030517578,37.13999938964844
52,468.1400146484375,110.31999969482422,223.27000427246097,467.5899963378906,499.7099914550781,500.0,493.6199951171875,300.4800109863281,500.0,104.68000030517578,127.2699966430664,8.319999694824219,27.25,117.1999969482422,253.4900054931641,10.489999771118164,33.41999816894531,33.31999969482422,86.01000213623047,12.979999542236328,38.31999969482422,8.319999694824219,27.700000762939453,9.649999618530272,49.18000030517578,8.520000457763672,9.130000114440918,31.290000915527344,9.3100004196167,8.329999923706055,16.1200008392334,8.5,9.15999984741211,17.1299991607666,296.92999267578125,500.0,500.0,198.52000427246097,500.0,497.1000061035156,499.7900085449219,343.3299865722656,458.8699951171875,500.0,360.8399963378906,207.88999938964844,444.239990234375,39.130001068115234,8.579999923706055,356.5799865722656,29.3700008392334,232.5500030517578,19.309999465942383,500.0,19.739999771118164,14.399999618530272,25.170000076293945,173.1699981689453,8.390000343322754,10.119999885559082,8.430000305175781,200.08999633789065,8.40999984741211,66.66000366210938,63.63999938964844,16.559999465942383,32.58000183105469,8.319999694824219,8.739999771118164,18.11000061035156,9.489999771118164,122.5,78.73999786376953,494.0799865722656,478.3999938964844,55.52000045776367,14.010000228881836,44.779998779296875,58.459999084472656,22.799999237060547,31.559999465942383,8.40999984741211,12.56999969482422,14.510000228881836,171.72000122070312,19.18000030517578,27.219999313354492,35.5099983215332,18.079999923706055,54.38999938964844,500.0,26.3799991607666,10.800000190734863,9.649999618530272,17.709999084472656,154.4499969482422,8.9399995803833,31.290000915527344,9.3100004196167,8.760000228881836,16.1200008392334,29.86000061035156,8.59000015258789,17.1299991607666,39.040000915527344
53,474.760009765625,113.8000030517578,242.08999633789065,473.0799865722656,499.7099914550781,500.0,493.6199951171875,318.3699951171875,500.0,109.56999969482422,126.94000244140624,8.289999961853027,27.65999984741211,119.87000274658205,269.010009765625,10.489999771118164,35.66999816894531,33.43000030517578,93.11000061035156,12.93000030517578,38.0099983215332,8.289999961853027,27.5,9.640000343322754,49.400001525878906,8.600000381469727,9.18000030517578,31.6299991607666,9.25,8.289999961853027,16.059999465942383,8.489999771118164,9.220000267028809,17.06999969482422,314.260009765625,500.0,500.0,202.47999572753903,500.0,497.9700012207031,499.9599914550781,354.0400085449219,465.5899963378906,500.0,373.7999877929687,215.27999877929688,441.8299865722656,41.630001068115234,8.5600004196167,362.7999877929687,30.010000228881836,240.0099945068359,19.239999771118164,500.0,20.799999237060547,14.4399995803833,27.040000915527344,179.02000427246094,8.390000343322754,10.079999923706056,8.40999984741211,206.1999969482422,8.390000343322754,67.08000183105469,63.58000183105469,16.600000381469727,32.709999084472656,8.300000190734863,8.930000305175781,18.100000381469727,9.850000381469728,125.5500030517578,84.77999877929688,499.6400146484375,478.8800048828125,55.81999969482422,14.020000457763672,44.810001373291016,59.290000915527344,23.3799991607666,30.649999618530273,8.420000076293945,12.539999961853027,14.5600004196167,176.64999389648438,19.239999771118164,26.700000762939453,36.369998931884766,18.049999237060547,54.36000061035156,500.0,26.020000457763672,10.59000015258789,9.640000343322754,17.040000915527344,156.02000427246094,8.9399995803833,31.6299991607666,9.25,8.720000267028809,16.059999465942383,30.06999969482422,8.569999694824219,17.06999969482422,42.16999816894531
54,481.7799987792969,118.47000122070312,260.2300109863281,479.2300109863281,499.7099914550781,500.0,495.2200012207031,334.4800109863281,500.0,113.69000244140624,126.47000122070312,8.289999961853027,28.06999969482422,121.56999969482422,287.1000061035156,10.479999542236328,36.31999969482422,33.060001373291016,102.6500015258789,13.100000381469728,39.72999954223633,8.289999961853027,27.719999313354492,9.609999656677246,50.65999984741211,8.640000343322754,9.199999809265137,32.16999816894531,9.229999542236328,8.289999961853027,16.040000915527344,8.5,9.300000190734863,17.020000457763672,327.8399963378906,500.0,500.0,203.30999755859375,500.0,499.6099853515625,500.0,361.2000122070313,471.6000061035156,500.0,386.05999755859375,221.9199981689453,440.1000061035156,43.810001373291016,8.75,368.7799987792969,30.84000015258789,249.38999938964844,19.260000228881836,500.0,22.8700008392334,14.470000267028809,29.760000228881836,189.02000427246097,8.350000381469727,10.079999923706056,8.380000114440918,210.17999267578125,8.350000381469727,67.13999938964844,63.70000076293945,16.600000381469727,32.439998626708984,8.270000457763672,8.890000343322754,18.030000686645508,10.0,131.52000427246094,89.05000305175781,500.0,480.6099853515625,56.15999984741211,14.039999961853027,44.630001068115234,59.310001373291016,24.61000061035156,30.469999313354492,8.40999984741211,12.449999809265137,14.550000190734863,181.9900054931641,19.190000534057617,26.40999984741211,37.099998474121094,18.100000381469727,53.86000061035156,500.0,25.719999313354492,10.31999969482422,9.609999656677246,16.530000686645508,157.33999633789062,8.979999542236328,32.16999816894531,9.229999542236328,8.720000267028809,16.040000915527344,30.190000534057617,8.529999732971191,17.020000457763672,45.20000076293945
